Seq Project ID ,Seq Project Name ,Sample ID ,Plate,Sample_ID_fix,Sample_ID_dada2,Sample Name*,Sample Group Name (required for some products)*,Site,State,Ocean,Continent,Seagrass_Or_Not,Species,Description of Pathogenicity to any host*,Concentration (ng/ul),"Tube or Plate Label (If in a tube, label must be unique.  If in a plate, label must be the same for all samples in that plate.) 20 characters max",Plate location (well #) required if samples will be provided in a plate.  ,Sample Format*,Shipment and Storage Comments (Box #),Biosafety Material Category,Sample Isolation Method,Collection Year,Collection Month,Clone,Sample Isolated From,Latitude Value must be in decimal format with values between -90 and 90.,Longitude Value must be in decimal format with values between -180 and 180.,Notes
1191095,Seagrass microbiome iTags plate 1,178733,Plate_1,ZM602_L,Plate_1.ZM602_L,ZM602-L,California - San Diego,California - South,California,Pacific,North America,Seagrass,Zostera marina,none known,0.04,503251_iTag_1,H9,water,Box 1 - plate 1 #1,Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,November,FALSE,leaf,32.713756,-117.225474,
1191095,Seagrass microbiome iTags plate 1,178734,Plate_1,ZM603_L,Plate_1.ZM603_L,ZM603-L,California - San Diego,California - South,California,Pacific,North America,Seagrass,Zostera marina,none known,0.51,503251_iTag_1,A10,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,November,FALSE,leaf,32.713756,-117.225474,
1191095,Seagrass microbiome iTags plate 1,178735,Plate_1,ZM604_L,Plate_1.ZM604_L,ZM604-L,California - San Diego,California - South,California,Pacific,North America,Seagrass,Zostera marina,none known,0.55,503251_iTag_1,B10,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,November,FALSE,leaf,32.713756,-117.225474,
1191095,Seagrass microbiome iTags plate 1,178736,Plate_1,ZM605_L,Plate_1.ZM605_L,ZM605-L,California - San Diego,California - South,California,Pacific,North America,Seagrass,Zostera marina,none known,0.41,503251_iTag_1,C10,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,November,FALSE,leaf,32.713756,-117.225474,
1191095,Seagrass microbiome iTags plate 1,178737,Plate_1,ZM606_L,Plate_1.ZM606_L,ZM606-L,California - San Diego,California - South,California,Pacific,North America,Seagrass,Zostera marina,none known,0.31,503251_iTag_1,D10,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,November,FALSE,leaf,32.713756,-117.225474,
1191095,Seagrass microbiome iTags plate 1,178738,Plate_1,ZM607_L,Plate_1.ZM607_L,ZM607-L,California - San Diego,California - South,California,Pacific,North America,Seagrass,Zostera marina,none known,0.08,503251_iTag_1,E10,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,November,FALSE,leaf,32.713756,-117.225474,
1191095,Seagrass microbiome iTags plate 1,178739,Plate_1,ZM608_L,Plate_1.ZM608_L,ZM608-L,California - San Diego,California - South,California,Pacific,North America,Seagrass,Zostera marina,none known,0.8,503251_iTag_1,F10,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,November,FALSE,leaf,32.713756,-117.225474,
1191095,Seagrass microbiome iTags plate 1,178740,Plate_1,ZM609_L,Plate_1.ZM609_L,ZM609-L,California - San Diego,California - South,California,Pacific,North America,Seagrass,Zostera marina,none known,0.08,503251_iTag_1,G10,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,November,FALSE,leaf,32.713756,-117.225474,
1191095,Seagrass microbiome iTags plate 1,178741,Plate_1,ZM610_L,Plate_1.ZM610_L,ZM610-L,California - San Diego,California - South,California,Pacific,North America,Seagrass,Zostera marina,none known,0.34,503251_iTag_1,H10,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,November,FALSE,leaf,32.713756,-117.225474,
1191095,Seagrass microbiome iTags plate 1,178742,Plate_1,ZM611_L,Plate_1.ZM611_L,ZM611-L,California - San Diego,California - South,California,Pacific,North America,Seagrass,Zostera marina,none known,0.03,503251_iTag_1,A11,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,November,FALSE,leaf,32.713756,-117.225474,
1191095,Seagrass microbiome iTags plate 1,178743,Plate_1,ZM612_L,Plate_1.ZM612_L,ZM612-L,California - San Diego,California - South,California,Pacific,North America,Seagrass,Zostera marina,none known,0.94,503251_iTag_1,B11,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,November,FALSE,leaf,32.713756,-117.225474,
1191095,Seagrass microbiome iTags plate 1,178744,Plate_1,ZM701_L,Plate_1.ZM701_L,ZM701-L,Quebec,Canada,Canada,Atlantic,North America,Seagrass,Zostera marina,none known,0.04,503251_iTag_1,C11,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,November,FALSE,leaf,49.11237,-68.17593,
1191095,Seagrass microbiome iTags plate 1,178745,Plate_1,ZM702_L,Plate_1.ZM702_L,ZM702-L,Quebec,Canada,Canada,Atlantic,North America,Seagrass,Zostera marina,none known,0.06,503251_iTag_1,D11,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,November,FALSE,leaf,49.11237,-68.17593,
1191095,Seagrass microbiome iTags plate 1,178746,Plate_1,ZM703_L,Plate_1.ZM703_L,ZM703-L,Quebec,Canada,Canada,Atlantic,North America,Seagrass,Zostera marina,none known,0.04,503251_iTag_1,E11,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,November,FALSE,leaf,49.11237,-68.17593,
1191095,Seagrass microbiome iTags plate 1,178747,Plate_1,ZM704_L,Plate_1.ZM704_L,ZM704-L,Quebec,Canada,Canada,Atlantic,North America,Seagrass,Zostera marina,none known,0.05,503251_iTag_1,F11,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,November,FALSE,leaf,49.11237,-68.17593,
1191095,Seagrass microbiome iTags plate 1,178748,Plate_1,ZM705_L,Plate_1.ZM705_L,ZM705-L,Quebec,Canada,Canada,Atlantic,North America,Seagrass,Zostera marina,none known,2.28,503251_iTag_1,G11,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,November,FALSE,leaf,49.11237,-68.17593,
1191095,Seagrass microbiome iTags plate 1,178749,Plate_1,ZM706_L,Plate_1.ZM706_L,ZM706-L,Quebec,Canada,Canada,Atlantic,North America,Seagrass,Zostera marina,none known,0.05,503251_iTag_1,H11,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,November,FALSE,leaf,49.11237,-68.17593,
1191095,Seagrass microbiome iTags plate 1,178750,Plate_1,ZM707_L,Plate_1.ZM707_L,ZM707-L,Quebec,Canada,Canada,Atlantic,North America,Seagrass,Zostera marina,none known,0.04,503251_iTag_1,B12,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,November,FALSE,leaf,49.11237,-68.17593,
1191095,Seagrass microbiome iTags plate 1,178751,Plate_1,ZM708_L,Plate_1.ZM708_L,ZM708-L,Quebec,Canada,Canada,Atlantic,North America,Seagrass,Zostera marina,none known,0.05,503251_iTag_1,C12,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,November,FALSE,leaf,49.11237,-68.17593,
1191095,Seagrass microbiome iTags plate 1,178752,Plate_1,ZM709_L,Plate_1.ZM709_L,ZM709-L,Quebec,Canada,Canada,Atlantic,North America,Seagrass,Zostera marina,none known,0.06,503251_iTag_1,D12,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,November,FALSE,leaf,49.11237,-68.17593,
1191095,Seagrass microbiome iTags plate 1,178753,Plate_1,ZM710_L,Plate_1.ZM710_L,ZM710-L,Quebec,Canada,Canada,Atlantic,North America,Seagrass,Zostera marina,none known,0.05,503251_iTag_1,E12,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,November,FALSE,leaf,49.11237,-68.17593,
1191095,Seagrass microbiome iTags plate 1,178754,Plate_1,ZM711_L,Plate_1.ZM711_L,ZM711-L,Quebec,Canada,Canada,Atlantic,North America,Seagrass,Zostera marina,none known,0.06,503251_iTag_1,F12,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,November,FALSE,leaf,49.11237,-68.17593,
1191095,Seagrass microbiome iTags plate 1,178755,Plate_1,ZM712_L,Plate_1.ZM712_L,ZM712-L,Quebec,Canada,Canada,Atlantic,North America,Seagrass,Zostera marina,none known,0.05,503251_iTag_1,G12,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,November,FALSE,leaf,49.11237,-68.17593,
1191097,Seagrass microbiome iTags plate 2,178756,Plate_2,ZM801_L,Plate_2.ZM801_L,ZM801-L,Massachusetts - B,Massachusetts,Massachusetts,Atlantic,North America,Seagrass,Zostera marina,none known,1.9,503251_iTag_2,B1,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,leaf,42.42014,-70.91544,
1191097,Seagrass microbiome iTags plate 2,178757,Plate_2,ZM802_L,Plate_2.ZM802_L,ZM802-L,Massachusetts - B,Massachusetts,Massachusetts,Atlantic,North America,Seagrass,Zostera marina,none known,1.1,503251_iTag_2,C1,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,leaf,42.42014,-70.91544,
1191097,Seagrass microbiome iTags plate 2,178758,Plate_2,ZM803_L,Plate_2.ZM803_L,ZM803-L,Massachusetts - B,Massachusetts,Massachusetts,Atlantic,North America,Seagrass,Zostera marina,none known,1.69,503251_iTag_2,D1,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,leaf,42.42014,-70.91544,
1191097,Seagrass microbiome iTags plate 2,178759,Plate_2,ZM804_L,Plate_2.ZM804_L,ZM804-L,Massachusetts - B,Massachusetts,Massachusetts,Atlantic,North America,Seagrass,Zostera marina,none known,0.27,503251_iTag_2,E1,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,leaf,42.42014,-70.91544,
1191097,Seagrass microbiome iTags plate 2,178760,Plate_2,ZM805_L,Plate_2.ZM805_L,ZM805-L,Massachusetts - B,Massachusetts,Massachusetts,Atlantic,North America,Seagrass,Zostera marina,none known,0.22,503251_iTag_2,F1,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,leaf,42.42014,-70.91544,
1191097,Seagrass microbiome iTags plate 2,178761,Plate_2,ZM806_L,Plate_2.ZM806_L,ZM806-L,Massachusetts - B,Massachusetts,Massachusetts,Atlantic,North America,Seagrass,Zostera marina,none known,2.49,503251_iTag_2,G1,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,leaf,42.42014,-70.91544,
1191097,Seagrass microbiome iTags plate 2,178762,Plate_2,ZM807_L,Plate_2.ZM807_L,ZM807-L,Massachusetts - B,Massachusetts,Massachusetts,Atlantic,North America,Seagrass,Zostera marina,none known,0.25,503251_iTag_2,A2,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,leaf,42.42014,-70.91544,
1191097,Seagrass microbiome iTags plate 2,178763,Plate_2,ZM808_L,Plate_2.ZM808_L,ZM808-L,Massachusetts - B,Massachusetts,Massachusetts,Atlantic,North America,Seagrass,Zostera marina,none known,0.44,503251_iTag_2,B2,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,leaf,42.42014,-70.91544,
1191097,Seagrass microbiome iTags plate 2,178764,Plate_2,ZM809_L,Plate_2.ZM809_L,ZM809-L,Massachusetts - B,Massachusetts,Massachusetts,Atlantic,North America,Seagrass,Zostera marina,none known,0.62,503251_iTag_2,C2,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,leaf,42.42014,-70.91544,
1191097,Seagrass microbiome iTags plate 2,178765,Plate_2,ZM810_L,Plate_2.ZM810_L,ZM810-L,Massachusetts - B,Massachusetts,Massachusetts,Atlantic,North America,Seagrass,Zostera marina,none known,0.14,503251_iTag_2,D2,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,leaf,42.42014,-70.91544,
1191097,Seagrass microbiome iTags plate 2,178766,Plate_2,ZM811_L,Plate_2.ZM811_L,ZM811-L,Massachusetts - B,Massachusetts,Massachusetts,Atlantic,North America,Seagrass,Zostera marina,none known,0.52,503251_iTag_2,E2,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,leaf,42.42014,-70.91544,
1191097,Seagrass microbiome iTags plate 2,178767,Plate_2,ZM812_L,Plate_2.ZM812_L,ZM812-L,Massachusetts - B,Massachusetts,Massachusetts,Atlantic,North America,Seagrass,Zostera marina,none known,0.58,503251_iTag_2,F2,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,leaf,42.42014,-70.91544,
1191097,Seagrass microbiome iTags plate 2,178768,Plate_2,ZM1103_L,Plate_2.ZM1103_L,ZM1103-L,North Carolina,North Carolina,North Carolina,Atlantic,North America,Seagrass,Zostera marina,none known,4.52,503251_iTag_2,G2,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,leaf,34.692458,-76.622589,
1191097,Seagrass microbiome iTags plate 2,178769,Plate_2,ZM1104_L,Plate_2.ZM1104_L,ZM1104-L,North Carolina,North Carolina,North Carolina,Atlantic,North America,Seagrass,Zostera marina,none known,2.69,503251_iTag_2,H2,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,April,FALSE,leaf,34.692458,-76.622589,
1191097,Seagrass microbiome iTags plate 2,178770,Plate_2,ZM1105_L,Plate_2.ZM1105_L,ZM1105-L,North Carolina,North Carolina,North Carolina,Atlantic,North America,Seagrass,Zostera marina,none known,3.82,503251_iTag_2,A3,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,April,FALSE,leaf,34.692458,-76.622589,
1191097,Seagrass microbiome iTags plate 2,178771,Plate_2,ZM1106_L,Plate_2.ZM1106_L,ZM1106-L,North Carolina,North Carolina,North Carolina,Atlantic,North America,Seagrass,Zostera marina,none known,3.58,503251_iTag_2,B3,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,April,FALSE,leaf,34.692458,-76.622589,
1191097,Seagrass microbiome iTags plate 2,178772,Plate_2,ZM1107_L,Plate_2.ZM1107_L,ZM1107-L,North Carolina,North Carolina,North Carolina,Atlantic,North America,Seagrass,Zostera marina,none known,4.08,503251_iTag_2,C3,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,April,FALSE,leaf,34.692458,-76.622589,
1191097,Seagrass microbiome iTags plate 2,178773,Plate_2,ZM1108_L,Plate_2.ZM1108_L,ZM1108-L,North Carolina,North Carolina,North Carolina,Atlantic,North America,Seagrass,Zostera marina,none known,1.15,503251_iTag_2,D3,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,April,FALSE,leaf,34.692458,-76.622589,
1191097,Seagrass microbiome iTags plate 2,178774,Plate_2,ZM1109_L,Plate_2.ZM1109_L,ZM1109-L,North Carolina,North Carolina,North Carolina,Atlantic,North America,Seagrass,Zostera marina,none known,1.88,503251_iTag_2,E3,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,April,FALSE,leaf,34.692458,-76.622589,
1191097,Seagrass microbiome iTags plate 2,178775,Plate_2,ZM1111_L,Plate_2.ZM1111_L,ZM1111-L,North Carolina,North Carolina,North Carolina,Atlantic,North America,Seagrass,Zostera marina,none known,2.29,503251_iTag_2,F3,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,April,FALSE,leaf,34.692458,-76.622589,
1191097,Seagrass microbiome iTags plate 2,178776,Plate_2,ZM1112_L,Plate_2.ZM1112_L,ZM1112-L,North Carolina,North Carolina,North Carolina,Atlantic,North America,Seagrass,Zostera marina,none known,1.85,503251_iTag_2,G3,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,April,FALSE,leaf,34.692458,-76.622589,
1191097,Seagrass microbiome iTags plate 2,178777,Plate_2,ZM1113_L,Plate_2.ZM1113_L,ZM1113-L,North Carolina,North Carolina,North Carolina,Atlantic,North America,Seagrass,Zostera marina,none known,1.96,503251_iTag_2,H3,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,April,FALSE,leaf,34.692458,-76.622589,
1191097,Seagrass microbiome iTags plate 2,178778,Plate_2,ZM1114_L,Plate_2.ZM1114_L,ZM1114-L,North Carolina,North Carolina,North Carolina,Atlantic,North America,Seagrass,Zostera marina,none known,2.87,503251_iTag_2,A4,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,April,FALSE,leaf,34.692458,-76.622589,
1191097,Seagrass microbiome iTags plate 2,178779,Plate_2,ZM1115_L,Plate_2.ZM1115_L,ZM1115-L,North Carolina,North Carolina,North Carolina,Atlantic,North America,Seagrass,Zostera marina,none known,1.09,503251_iTag_2,B4,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,April,FALSE,leaf,34.692458,-76.622589,
1191097,Seagrass microbiome iTags plate 2,178780,Plate_2,ZM1901_L,Plate_2.ZM1901_L,ZM1901-L,California - Bodega Bay Clones - BbMa1901,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,6.02,503251_iTag_2,C4,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,August,TRUE,leaf,38.319755,-123.055136,
1191097,Seagrass microbiome iTags plate 2,178781,Plate_2,ZM1902_L,Plate_2.ZM1902_L,ZM1902-L,California - Bodega Bay Clones - BbMa1902,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,6.7,503251_iTag_2,D4,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,August,TRUE,leaf,38.319755,-123.055136,
1191097,Seagrass microbiome iTags plate 2,178782,Plate_2,ZM1903_L,Plate_2.ZM1903_L,ZM1903-L,California - Bodega Bay Clones - BbMa1903,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,7.11,503251_iTag_2,E4,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,August,TRUE,leaf,38.319755,-123.055136,
1191097,Seagrass microbiome iTags plate 2,178783,Plate_2,ZM1904_L,Plate_2.ZM1904_L,ZM1904-L,California - Bodega Bay Clones - BbMa1904,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,1.57,503251_iTag_2,F4,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,August,TRUE,leaf,38.319755,-123.055136,
1191097,Seagrass microbiome iTags plate 2,178784,Plate_2,ZM1905_L,Plate_2.ZM1905_L,ZM1905-L,California - Bodega Bay Clones - BbMa1905,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,8,503251_iTag_2,G4,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,August,TRUE,leaf,38.319755,-123.055136,
1191097,Seagrass microbiome iTags plate 2,178785,Plate_2,ZM1906_L,Plate_2.ZM1906_L,ZM1906-L,California - Bodega Bay Clones - BbMa1906,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,8.61,503251_iTag_2,H4,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,August,TRUE,leaf,38.319755,-123.055136,
1191097,Seagrass microbiome iTags plate 2,178786,Plate_2,ZM1907_L,Plate_2.ZM1907_L,ZM1907-L,California - Bodega Bay Clones - BbMa1907,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,6.16,503251_iTag_2,A5,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,August,TRUE,leaf,38.319755,-123.055136,
1191097,Seagrass microbiome iTags plate 2,178787,Plate_2,ZM1908_L,Plate_2.ZM1908_L,ZM1908-L,California - Bodega Bay Clones - BbMa1908,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,11.23,503251_iTag_2,B5,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,August,TRUE,leaf,38.319755,-123.055136,
1191097,Seagrass microbiome iTags plate 2,178788,Plate_2,ZM1909_L,Plate_2.ZM1909_L,ZM1909-L,California - Bodega Bay Clones - BbMa1909,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,12.84,503251_iTag_2,C5,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,August,TRUE,leaf,38.319755,-123.055136,
1191097,Seagrass microbiome iTags plate 2,178789,Plate_2,ZM1910_L,Plate_2.ZM1910_L,ZM1910-L,California - Bodega Bay Clones - BbMa1910,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,4.96,503251_iTag_2,D5,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,August,TRUE,leaf,38.319755,-123.055136,
1191097,Seagrass microbiome iTags plate 2,178790,Plate_2,ZM1911_L,Plate_2.ZM1911_L,ZM1911-L,California - Bodega Bay Clones - BbMa1911,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,15.54,503251_iTag_2,E5,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,August,TRUE,leaf,38.319755,-123.055136,
1191097,Seagrass microbiome iTags plate 2,178791,Plate_2,ZM1912_L,Plate_2.ZM1912_L,ZM1912-L,California - Bodega Bay Clones - BbMa1912,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,6.6,503251_iTag_2,F5,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,August,TRUE,leaf,38.319755,-123.055136,
1191097,Seagrass microbiome iTags plate 2,178792,Plate_2,ZM2001_L,Plate_2.ZM2001_L,ZM2001-L,California - Bodega Bay Clones - BbMb2001,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,4.68,503251_iTag_2,G5,water,"Box 2 - plate 1 #2, plate 2 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,August,TRUE,leaf,38.319755,-123.055136,
